0.032642857	0.02402224	0.009417909
0.032642857	0.025266417	0.009907123
0.032642857	0.026380387	0.010320344
0.032642857	0.027351576	0.010656756
0.032642857	0.028168557	0.010916235
0.032642857	0.028816691	0.011100248
0.032642857	0.029282521	0.011218681
0.032642857	0.029562852	0.011284929
0.032642857	0.029656777	0.01130528
0.045285714	0.026974263	0.007242878
0.045285714	0.026890486	0.00724255
0.045285714	0.026650358	0.007249387
0.045285714	0.026274801	0.007266476
0.045285714	0.025782265	0.007288285
0.045285714	0.025185523	0.007303004
0.045285714	0.024488744	0.007297482
0.045285714	0.023688576	0.007266251
0.045285714	0.022786411	0.007212412
0.045285714	0.021790329	0.007138044
0.045285714	0.020708621	0.007042866
0.045285714	0.019550088	0.006926643
0.045285714	0.018324096	0.006788675
0.045285714	0.017040477	0.006628069
0.045285714	0.015709654	0.006443124
0.045285714	0.014342887	0.006231146
0.045285714	0.012947249	0.005985849
0.045285714	0.011526832	0.00570579
0.045285714	0.010090334	0.005392425
0.045285714	0.008643926	0.005044817
0.045285714	0.007193245	0.004665077
0.045285714	0.005747253	0.004254531
0.045285714	0.00431262	0.003814366
0.045285714	0.002896584	0.003348049
0.045285714	0.001506895	0.002856836
0.045285714	0.000149654	0.002343531
0.045285714	-0.001167639	0.001811868
0.045285714	-0.002438411	0.001264818
0.045285714	-0.003656481	0.000706094
0.045285714	-0.004815022	0.000139199
0.045285714	-0.005908391	-0.000432385
0.045285714	-0.006931053	-0.00100437
0.045285714	-0.007877719	-0.001573531
0.045285714	-0.008744365	-0.002136067
0.045285714	-0.009526265	-0.00268753
0.045285714	-0.010220284	-0.003224609
0.045285714	-0.010823903	-0.003742746
0.045285714	-0.011333301	-0.004239584
0.045285714	-0.011748993	-0.004712514
0.045285714	-0.01207184	-0.005154665
0.045285714	-0.012300472	-0.005564762
0.045285714	-0.012440901	-0.005939422
0.045285714	-0.012493978	-0.006265485
0.045285714	-0.012462616	-0.00654083
0.045285714	-0.012362719	-0.006754563
0.045285714	-0.01217681	-0.006862839
0.045285714	-0.011871131	-0.006870779
0.045285714	-0.011445884	-0.006808867
0.045285714	-0.010909039	-0.006671044
0.045285714	-0.010257671	-0.006455798
0.045285714	-0.009488622	-0.006169237
0.045285714	-0.008603662	-0.005818179
0.045285714	-0.007607863	-0.005410511
0.045285714	-0.006507531	-0.00495274
0.045285714	-0.00530997	-0.004450302
0.045285714	-0.004023184	-0.00390928
0.045285714	-0.002656021	-0.003335123
0.045285714	-0.001218037	-0.002733658
0.045285714	0.000280517	-0.002110118
0.045285714	0.001828926	-0.001469675
0.045285714	0.003415463	-0.000817017
0.045285714	0.00502884	-0.000154419
0.045285714	0.006659344	0.00051653
0.045285714	0.008301696	0.00119119
0.045285714	0.009951023	0.001862495
0.045285714	0.011597818	0.002518039
0.045285714	0.013227181	0.003147416
0.045285714	0.014824128	0.003745375
0.045285714	0.016375911	0.004306739
0.045285714	0.017869542	0.004826377
0.045285714	0.019292126	0.005299904
0.045285714	0.020630745	0.00572363
0.045285714	0.021872665	0.006094864
0.045285714	0.023005639	0.006411789
0.045285714	0.024017823	0.006673841
0.045285714	0.02489814	0.00688143
0.045285714	0.025636572	0.007035471
0.045285714	0.026220436	0.007138557
0.045285714	0.026638837	0.007200547
0.045285714	0.026890177	0.007233455
0.045285714	0.026974223	0.007242864
0.057928571	0.023731294	0.004562837
0.057928571	0.023658976	0.004567795
0.057928571	0.02345218	0.004588719
0.057928571	0.023129151	0.004626962
0.057928571	0.022705469	0.004676598
0.057928571	0.022191416	0.004726633
0.057928571	0.021589766	0.004765461
0.057928571	0.020897286	0.004788571
0.057928571	0.02011537	0.004798551
0.057928571	0.019251123	0.004796692
0.057928571	0.018311679	0.00478223
0.057928571	0.017304621	0.004754414
0.057928571	0.016237987	0.004712053
0.057928571	0.015120205	0.004653761
0.057928571	0.013960166	0.004577419
0.057928571	0.012767416	0.004479996
0.057928571	0.011547666	0.004355626
0.057928571	0.010304358	0.004202807
0.057928571	0.009045089	0.004022252
0.057928571	0.007775126	0.003812767
0.057928571	0.006499464	0.00357582
0.057928571	0.005225922	0.003311994
0.057928571	0.003960329	0.003021897
0.057928571	0.002709149	0.002708068
0.057928571	0.001479148	0.002371107
0.057928571	0.000275767	0.002013049
0.057928571	-0.000894289	0.001636651
0.057928571	-0.00202516	0.001244063
0.057928571	-0.003111282	0.000838104
0.057928571	-0.004146542	0.000421369
0.057928571	-0.005125854	-3.49E-06
0.057928571	-0.006044173	-0.000433119
0.057928571	-0.006896732	-0.000865065
0.057928571	-0.007679821	-0.0012963
0.057928571	-0.008389084	-0.001723281
0.057928571	-0.009021607	-0.002143348
0.057928571	-0.009574933	-0.002552724
0.057928571	-0.010045615	-0.002949614
0.057928571	-0.010433936	-0.003331734
0.057928571	-0.010740207	-0.003693102
0.057928571	-0.010963168	-0.004032702
0.057928571	-0.011107796	-0.004347239
0.057928571	-0.011173999	-0.004625303
0.057928571	-0.011164161	-0.004864881
0.057928571	-0.011091324	-0.005055578
0.057928571	-0.010937663	-0.005160648
0.057928571	-0.010674366	-0.005186625
0.057928571	-0.010303514	-0.005159802
0.057928571	-0.009831607	-0.00507445
0.057928571	-0.009256025	-0.004929449
0.057928571	-0.008574426	-0.004730268
0.057928571	-0.007788763	-0.004482679
0.057928571	-0.006903906	-0.004193172
0.057928571	-0.005925706	-0.003866966
0.057928571	-0.004860805	-0.003508298
0.057928571	-0.003716491	-0.003121914
0.057928571	-0.00250074	-0.002711963
0.057928571	-0.001222164	-0.002282878
0.057928571	0.000110064	-0.001838532
0.057928571	0.001486372	-0.001382719
0.057928571	0.002896349	-0.000918749
0.057928571	0.00433011	-0.00044788
0.057928571	0.005779174	2.91E-05
0.057928571	0.007238694	0.000508588
0.057928571	0.008704023	0.000984722
0.057928571	0.010166182	0.001447411
0.057928571	0.011611659	0.001888611
0.057928571	0.013027198	0.002304726
0.057928571	0.014401471	0.002692085
0.057928571	0.015722949	0.003047074
0.057928571	0.016980231	0.003366715
0.057928571	0.018161938	0.003648633
0.057928571	0.019256911	0.0038913
0.057928571	0.020254469	0.004093917
0.057928571	0.021144355	0.004256736
0.057928571	0.021917035	0.004380805
0.057928571	0.022563923	0.00446754
0.057928571	0.023074233	0.004519972
0.057928571	0.023439182	0.004547292
0.057928571	0.023658141	0.004559966
0.057928571	0.023731259	0.004562828
0.070571429	0.020805642	0.002874272
0.070571429	0.020743103	0.002881885
0.070571429	0.020564577	0.002909507
0.070571429	0.020285965	0.00295748
0.070571429	0.019920513	0.003019947
0.070571429	0.019476646	0.003086896
0.070571429	0.018956239	0.003148126
0.070571429	0.01835628	0.00319987
0.070571429	0.017678096	0.003244312
0.070571429	0.016927914	0.003282244
0.070571429	0.016111891	0.00331268
0.070571429	0.015236573	0.003334619
0.070571429	0.014308882	0.00334666
0.070571429	0.01333607	0.003347216
0.070571429	0.012325755	0.003334038
0.070571429	0.011286087	0.003304061
0.070571429	0.010221751	0.003251931
0.070571429	0.009135667	0.003176189
0.070571429	0.008034461	0.003077104
0.070571429	0.006922649	0.002953399
0.070571429	0.005804635	0.002806119
0.070571429	0.004687231	0.002635415
0.070571429	0.003575524	0.002441546
0.070571429	0.00247524	0.002226419
0.070571429	0.001392279	0.001990246
0.070571429	0.000331457	0.001734546
0.070571429	-0.00070128	0.001461403
0.070571429	-0.00170075	0.001172414
0.070571429	-0.002661992	0.000869774
0.070571429	-0.003579584	0.000555453
0.070571429	-0.004448989	0.000231521
0.070571429	-0.005265674	-9.93E-05
0.070571429	-0.006025392	-0.000435224
0.070571429	-0.006724784	-0.000773668
0.070571429	-0.007359904	-0.001111799
0.070571429	-0.007928105	-0.00144744
0.070571429	-0.00842708	-0.001777426
0.070571429	-0.008853755	-0.002100357
0.070571429	-0.009208272	-0.002414238
0.070571429	-0.009490626	-0.002713862
0.070571429	-0.009699678	-0.002998405
0.070571429	-0.009839595	-0.00326478
0.070571429	-0.009909779	-0.003503088
0.070571429	-0.009912202	-0.003711473
0.070571429	-0.009857712	-0.003880315
0.070571429	-0.009729154	-0.003978539
0.070571429	-0.009501822	-0.004013132
0.070571429	-0.009178725	-0.004006821
0.070571429	-0.008765242	-0.003954337
0.070571429	-0.008259048	-0.003854826
0.070571429	-0.007658361	-0.003713141
0.070571429	-0.006965139	-0.003534204
0.070571429	-0.006183908	-0.003323425
0.070571429	-0.005319982	-0.003085066
0.070571429	-0.004379321	-0.002822498
0.070571429	-0.003368468	-0.00253951
0.070571429	-0.002294536	-0.002239336
0.070571429	-0.001165201	-0.00192543
0.070571429	1.14E-05	-0.001600734
0.070571429	0.001226781	-0.001268103
0.070571429	0.002471758	-0.000929932
0.070571429	0.003737693	-0.000586863
0.070571429	0.005017191	-0.000239168
0.070571429	0.006305876	0.000110183
0.070571429	0.007599451	0.000456378
0.070571429	0.008889659	0.00079105
0.070571429	0.010164406	0.001107833
0.070571429	0.01141202	0.001404214
0.070571429	0.012622503	0.001677526
0.070571429	0.013785684	0.00192516
0.070571429	0.01489153	0.002145052
0.070571429	0.015930056	0.002335661
0.070571429	0.016891509	0.002496172
0.070571429	0.01776658	0.002626381
0.070571429	0.01854638	0.002726975
0.070571429	0.019222682	0.0027993
0.070571429	0.019788097	0.002844979
0.070571429	0.020233404	0.002867135
0.070571429	0.0205514	0.002874147
0.070571429	0.020742019	0.002875127
0.070571429	0.020805611	0.002874266
0.083214286	0.018345599	0.001799228
0.083214286	0.018291018	0.001808072
0.083214286	0.018135414	0.001838487
0.083214286	0.017892743	0.001890218
0.083214286	0.017574419	0.001957672
0.083214286	0.017187482	0.002031775
0.083214286	0.016733223	0.002103517
0.083214286	0.016208871	0.002169698
0.083214286	0.015615665	0.002232187
0.083214286	0.014959092	0.002291465
0.083214286	0.014244519	0.002346452
0.083214286	0.013477652	0.002396043
0.083214286	0.012664512	0.00243877
0.083214286	0.011811404	0.002472989
0.083214286	0.010924931	0.002496464
0.083214286	0.010012132	0.002506225
0.083214286	0.009076934	0.002497414
0.083214286	0.008121844	0.00246865
0.083214286	0.007152683	0.002419939
0.083214286	0.006173367	0.002350005
0.083214286	0.005187795	0.002259612
0.083214286	0.004201945	0.002148654
0.083214286	0.003220288	0.002017184
0.083214286	0.002247912	0.001866677
0.083214286	0.001289999	0.001697111
0.083214286	0.000350823	0.001509653
0.083214286	-0.000564329	0.001305924
0.083214286	-0.001450855	0.001087145
0.083214286	-0.00230433	0.000855069
0.083214286	-0.00311993	0.000611236
0.083214286	-0.003893604	0.000357304
0.083214286	-0.004621286	9.55E-05
0.083214286	-0.005299183	-0.000172752
0.083214286	-0.005924264	-0.000445306
0.083214286	-0.00649297	-0.000719815
0.083214286	-0.007002904	-0.00099446
0.083214286	-0.007451932	-0.001266546
0.083214286	-0.007837311	-0.001534952
0.083214286	-0.008159095	-0.001797924
0.083214286	-0.008417101	-0.002050895
0.083214286	-0.0086103	-0.002293182
0.083214286	-0.00874224	-0.002521933
0.083214286	-0.008812052	-0.002728489
0.083214286	-0.008821403	-0.002911152
0.083214286	-0.008779471	-0.003061111
0.083214286	-0.008670136	-0.003151708
0.083214286	-0.008471971	-0.003189928
0.083214286	-0.008188406	-0.003195597
0.083214286	-0.007823973	-0.003163907
0.083214286	-0.007376606	-0.003094191
0.083214286	-0.006844908	-0.002990766
0.083214286	-0.006230769	-0.002857881
0.083214286	-0.005538343	-0.002700122
0.083214286	-0.004772441	-0.002521044
0.083214286	-0.003938404	-0.002323397
0.083214286	-0.003042104	-0.002110276
0.083214286	-0.002089888	-0.00188427
0.083214286	-0.00108861	-0.001648143
0.083214286	-4.55E-05	-0.001404192
0.083214286	0.00103188	-0.001154627
0.083214286	0.002135414	-0.00090123
0.083214286	0.003257498	-0.000644264
0.083214286	0.004391635	-0.000383712
0.083214286	0.005533888	-0.000122026
0.083214286	0.00668032	0.000136723
0.083214286	0.007823399	0.000385483
0.083214286	0.008952298	0.000619092
0.083214286	0.010056696	0.000835749
0.083214286	0.011127731	0.001033463
0.083214286	0.012156393	0.001210298
0.083214286	0.013133812	0.001364791
0.083214286	0.014051178	0.00149594
0.083214286	0.01489991	0.001603365
0.083214286	0.015671836	0.001687212
0.083214286	0.016359186	0.001748391
0.083214286	0.01695479	0.001788368
0.083214286	0.017452226	0.001808821
0.083214286	0.017843516	0.00181281
0.083214286	0.018122633	0.001807933
0.083214286	0.018289834	0.001802184
0.083214286	0.018345572	0.001799223
0.095857143	0.016303242	0.001097985
0.095857143	0.016255121	0.001107298
0.095857143	0.016118076	0.001138454
0.095857143	0.015904463	0.001190853
0.095857143	0.015624245	0.001259227
0.095857143	0.015283415	0.001335349
0.095857143	0.014882873	0.001411199
0.095857143	0.014420076	0.001484019
0.095857143	0.013896173	0.001555429
0.095857143	0.01331604	0.001625708
0.095857143	0.0126844	0.001693753
0.095857143	0.012006281	0.001758432
0.095857143	0.011286978	0.001818281
0.095857143	0.010532032	0.001871673
0.095857143	0.009747233	0.001916448
0.095857143	0.008938739	0.001949783
0.095857143	0.008109895	0.00196727
0.095857143	0.007262888	0.001967615
0.095857143	0.006402874	0.001950667
0.095857143	0.005533288	0.00191519
0.095857143	0.004657606	0.001861756
0.095857143	0.003781122	0.001790108
0.095857143	0.002907798	0.001700172
0.095857143	0.002042182	0.001593118
0.095857143	0.001188865	0.001468787
0.095857143	0.000351666	0.001328095
0.095857143	-0.000464688	0.001172338
0.095857143	-0.001256085	0.001002473
0.095857143	-0.002018558	0.000819931
0.095857143	-0.002747791	0.000625948
0.095857143	-0.003440151	0.000421883
0.095857143	-0.004091973	0.000209569
0.095857143	-0.004699858	-9.74E-06
0.095857143	-0.005261064	-0.000234325
0.095857143	-0.005772374	-0.000462164
0.095857143	-0.006231614	-0.000691714
0.095857143	-0.006636821	-0.000920644
0.095857143	-0.006985534	-0.001148035
0.095857143	-0.007277753	-0.00137233
0.095857143	-0.007513194	-0.00158949
0.095857143	-0.007690924	-0.001798936
0.095857143	-0.007814013	-0.001998046
0.095857143	-0.007881454	-0.00217917
0.095857143	-0.00789468	-0.002340761
0.095857143	-0.007861583	-0.002474761
0.095857143	-0.007767159	-0.00255799
0.095857143	-0.007592615	-0.002597213
0.095857143	-0.007341524	-0.002609905
0.095857143	-0.007017772	-0.002591683
0.095857143	-0.00661951	-0.002542012
0.095857143	-0.006145617	-0.002464756
0.095857143	-0.005597883	-0.002363627
0.095857143	-0.004980113	-0.002242576
0.095857143	-0.004296665	-0.002104624
0.095857143	-0.003552346	-0.001952061
0.095857143	-0.002752441	-0.001787472
0.095857143	-0.001902646	-0.00161298
0.095857143	-0.001009106	-0.001430847
0.095857143	-7.83E-05	-0.001242912
0.095857143	0.000883039	-0.001050931
0.095857143	0.001867646	-0.000856262
0.095857143	0.002868786	-0.000658932
0.095857143	0.003880702	-0.000458751
0.095857143	0.004899839	-0.000257784
0.095857143	0.005922599	-5.95E-05
0.095857143	0.006942119	0.000129957
0.095857143	0.007948665	0.000306408
0.095857143	0.008933044	0.000468502
0.095857143	0.009887351	0.000614713
0.095857143	0.010803549	0.000743572
0.095857143	0.011673741	0.000854022
0.095857143	0.012490094	0.000945411
0.095857143	0.013244993	0.001017638
0.095857143	0.013931203	0.00107105
0.095857143	0.014541864	0.001106667
0.095857143	0.015070663	0.001125978
0.095857143	0.015511955	0.001130647
0.095857143	0.015858753	0.001123599
0.095857143	0.016105924	0.001111729
0.095857143	0.016253912	0.001102112
0.095857143	0.016303218	0.001097982
0.1085	0.014591348	0.000628972
0.1085	0.014548551	0.000638333
0.1085	0.014426768	0.000669132
0.1085	0.014237027	0.000720566
0.1085	0.013988118	0.000787714
0.1085	0.013685216	0.000863093
0.1085	0.013328954	0.00093952
0.1085	0.012916997	0.001014583
0.1085	0.012450411	0.001089706
0.1085	0.011933555	0.001165033
0.1085	0.011370628	0.001239477
0.1085	0.010766097	0.001311917
0.1085	0.010124662	0.00138093
0.1085	0.009451239	0.001444943
0.1085	0.008750955	0.001501902
0.1085	0.008029252	0.001549151
0.1085	0.007289023	0.001582678
0.1085	0.006532193	0.00160128
0.1085	0.005763368	0.001604711
0.1085	0.004985591	0.001591793
0.1085	0.004201978	0.00156296
0.1085	0.003417255	0.001517871
0.1085	0.002634961	0.001456372
0.1085	0.001859185	0.00137941
0.1085	0.001094024	0.001286745
0.1085	0.000342913	0.001179114
0.1085	-0.000389897	0.00105757
0.1085	-0.001100713	0.000922881
0.1085	-0.001785958	0.00077624
0.1085	-0.002441748	0.000618659
0.1085	-0.003064807	0.000451272
0.1085	-0.003651824	0.000275639
0.1085	-0.004199731	9.28E-05
0.1085	-0.004706043	-9.57E-05
0.1085	-0.005167841	-0.000288289
0.1085	-0.005583149	-0.000483483
0.1085	-0.005950163	-0.00067929
0.1085	-0.006266664	-0.000874941
0.1085	-0.006532619	-0.001069047
0.1085	-0.006747685	-0.001258003
0.1085	-0.006911019	-0.001441313
0.1085	-0.007025304	-0.001616568
0.1085	-0.007089477	-0.001776954
0.1085	-0.007104785	-0.001921056
0.1085	-0.007078106	-0.002041506
0.1085	-0.006995532	-0.002117913
0.1085	-0.006840417	-0.002156731
0.1085	-0.006616331	-0.002173495
0.1085	-0.006326651	-0.002164206
0.1085	-0.005969714	-0.002128424
0.1085	-0.005544602	-0.002069628
0.1085	-0.005052995	-0.001991095
0.1085	-0.004498377	-0.001896274
0.1085	-0.003884707	-0.001787769
0.1085	-0.003216332	-0.001667524
0.1085	-0.002498028	-0.001537734
0.1085	-0.001734932	-0.001400172
0.1085	-0.000932583	-0.001256727
0.1085	-9.68E-05	-0.001108903
0.1085	0.000766334	-0.000958123
0.1085	0.001650327	-0.000805444
0.1085	0.002549149	-0.000650745
0.1085	0.003457663	-0.00049373
0.1085	0.004372645	-0.00033617
0.1085	0.005290806	-0.000181114
0.1085	0.006205882	-3.38E-05
0.1085	0.007109085	0.00010211
0.1085	0.00799217	0.000225687
0.1085	0.008848041	0.000335721
0.1085	0.009669486	0.000431074
0.1085	0.010449424	0.00051097
0.1085	0.011180844	0.000574999
0.1085	0.011856938	0.000623232
0.1085	0.012471249	0.000656137
0.1085	0.01301767	0.000674772
0.1085	0.013490591	0.000680607
0.1085	0.013885005	0.000675248
0.1085	0.014194732	0.000661459
0.1085	0.014415333	0.000645515
0.1085	0.014547359	0.000633726
0.1085	0.014591326	0.00062897
0.121142857	0.013123107	0.000308719
0.121142857	0.013084814	0.000317882
0.121142857	0.012975919	0.0003477
0.121142857	0.012806319	0.000397255
0.121142857	0.012583824	0.00046197
0.121142857	0.012312956	0.000535032
0.121142857	0.011994156	0.000609973
0.121142857	0.011625283	0.000684667
0.121142857	0.011207321	0.000760376
0.121142857	0.010744189	0.000837152
0.121142857	0.010239641	0.000913943
0.121142857	0.009697672	0.000989666
0.121142857	0.00912248	0.001062957
0.121142857	0.008518455	0.001132318
0.121142857	0.007890168	0.001195812
0.121142857	0.007242463	0.001250957
0.121142857	0.006577869	0.001294096
0.121142857	0.005898095	0.001324116
0.121142857	0.005207276	0.001340714
0.121142857	0.004508124	0.001342777
0.121142857	0.003803448	0.001330642
0.121142857	0.003097489	0.001303918
0.121142857	0.002393424	0.001262405
